20,40,60,80,100
114.0,53.0,126.0,65.0,63.0
114.0,53.0,79.0,65.0,63.0
67.0,53.0,54.0,65.0,63.0
67.0,53.0,54.0,49.0,63.0
43.0,53.0,54.0,41.0,63.0
43.0,53.0,54.0,41.0,59.0
43.0,39.0,54.0,41.0,59.0
43.0,39.0,54.0,41.0,59.0
43.0,39.0,54.0,41.0,33.0
31.0,39.0,27.0,41.0,33.0
31.0,39.0,27.0,41.0,33.0
31.0,39.0,27.0,41.0,33.0
31.0,39.0,27.0,41.0,33.0
31.0,39.0,27.0,24.0,33.0
31.0,39.0,27.0,24.0,33.0
31.0,39.0,27.0,24.0,33.0
31.0,33.0,27.0,24.0,33.0
31.0,33.0,27.0,24.0,33.0
31.0,33.0,27.0,24.0,33.0
31.0,33.0,27.0,24.0,33.0
,33.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,32.0,27.0,24.0,33.0
,,27.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,24.0,24.0,33.0
,,,24.0,33.0
,,,24.0,33.0
,,,24.0,33.0
,,,24.0,33.0
,,,24.0,33.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,24.0,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
,,,,27.0
